39,0.000193
40,0.000223
40,0.000201
40,0.000211
43,0.000263
42,0.000215
42,0.000259
40,0.000206
41,0.000218
40,0.000264
71,0.000345
73,0.000346
69,0.000331
67,0.000306
74,0.000355
68,0.000313
75,0.000386
64,0.000269
74,0.000393
66,0.000291
102,0.00053
95,0.000401
100,0.000419
91,0.000351
92,0.000357
91,0.000341
93,0.000382
93,0.000397
93,0.000376
97,0.00039
155,0.001266
157,0.000785
163,0.000838
159,0.000801
154,0.000749
150,0.000711
157,0.000829
157,0.000793
159,0.000839
156,0.000774
161,0.000998
166,0.000679
168,0.000693
191,0.001048
167,0.000736
178,0.000766
179,0.000847
159,0.00063
174,0.000914
169,0.000853
153,0.000808
152,0.000525
153,0.000545
162,0.000661
160,0.000623
161,0.000709
153,0.000511
155,0.000628
160,0.000676
154,0.000588
197,0.001073
198,0.001015
196,0.001018
196,0.001029
186,0.000856
197,0.000951
203,0.001072
209,0.001102
193,0.000955
210,0.001075
246,0.00148
246,0.001367
246,0.001539
246,0.001461
246,0.001372
246,0.001449
246,0.001502
246,0.001389
246,0.001423
246,0.00111
234,0.001268
231,0.001027
229,0.000944
232,0.001099
229,0.000951
228,0.000984
225,0.00098
230,0.001096
225,0.000915
235,0.001028
347,0.001392
341,0.001345
352,0.001785
367,0.001566
361,0.001511
376,0.001605
350,0.00142
360,0.001484
354,0.001453
331,0.001284
416,0.002341
438,0.002846
428,0.001985
412,0.001867
405,0.001835
431,0.002066
431,0.002048
406,0.001777
420,0.001918
441,0.002086
566,0.004963
579,0.004248
568,0.003997
562,0.003827
571,0.003879
571,0.003878
570,0.004261
568,0.003756
581,0.00471
574,0.003917
493,0.002506
494,0.002207
499,0.002265
484,0.002115
494,0.002199
497,0.002263
489,0.00231
502,0.002259
494,0.002414
493,0.002206
467,0.002433
456,0.002893
455,0.002636
460,0.001939
457,0.002561
458,0.002621
471,0.002558
463,0.001855
458,0.002919
462,0.003395
488,0.003101
491,0.003312
494,0.003424
486,0.002389
494,0.003298
491,0.003511
506,0.003281
507,0.003369
480,0.003136
475,0.003425
597,0.004916
611,0.002775
605,0.002705
633,0.005265
602,0.005032
623,0.005147
599,0.004709
614,0.005285
610,0.004943
581,0.004696
389,0.000917
388,0.000754
384,0.000719
380,0.000697
380,0.000684
389,0.000769
391,0.00077
389,0.000784
393,0.0008
382,0.000721
710,0.003543
641,0.002983
679,0.003272
663,0.003321
706,0.003738
659,0.003085
667,0.003188
679,0.003335
656,0.003089
689,0.00362
842,0.004201
845,0.004075
812,0.003826
800,0.003894
827,0.003966
821,0.003885
785,0.003821
776,0.003512
836,0.00429
809,0.003996
577,0.002244
565,0.002221
566,0.002341
545,0.001855
574,0.00221
565,0.002261
564,0.002188
579,0.0021
597,0.003078
537,0.002069
701,0.00415
680,0.003905
692,0.003442
703,0.003825
676,0.004911
688,0.004062
694,0.005561
701,0.005478
711,0.003197
690,0.005491
966,0.005783
951,0.005574
939,0.005514
943,0.005387
945,0.005392
964,0.005637
927,0.005473
956,0.005483
942,0.005439
935,0.005304
757,0.003009
783,0.003164
749,0.002836
740,0.002969
743,0.002728
724,0.002603
774,0.003005
727,0.002604
736,0.002871
711,0.002514
542,0.002299
552,0.002589
537,0.002362
556,0.002594
536,0.002404
539,0.002235
547,0.002441
543,0.002467
534,0.002238
553,0.002718
876,0.003617
895,0.0038
899,0.003705
880,0.003543
901,0.003986
878,0.003532
907,0.00376
877,0.003727
872,0.003462
899,0.003682
926,0.003806
932,0.003839
912,0.003708
918,0.003688
914,0.003674
886,0.003476
932,0.003827
916,0.004039
916,0.003683
942,0.003912
752,0.002289
761,0.002363
752,0.002301
728,0.00207
755,0.002491
734,0.002131
752,0.002294
729,0.002085
771,0.002429
767,0.002404
924,0.004095
941,0.004157
870,0.003782
899,0.003902
904,0.003902
937,0.004334
883,0.003703
928,0.004065
924,0.004394
932,0.004134
1161,0.007907
1170,0.007504
1174,0.007748
1176,0.007764
1210,0.008183
1160,0.007541
1174,0.007546
1175,0.007969
1167,0.007665
1143,0.007346
1065,0.005541
1067,0.005508
1065,0.005521
1051,0.005473
1059,0.005222
1034,0.004978
1019,0.004833
1068,0.005639
1039,0.005012
1045,0.005238
1023,0.004339
1019,0.003883
1004,0.003897
1018,0.0039
1012,0.003815
1003,0.003936
998,0.003739
1012,0.003816
1014,0.004017
1016,0.003834
1231,0.007643
1173,0.006958
1210,0.007505
1188,0.007027
1207,0.007039
1180,0.006895
1203,0.007095
1215,0.008527
1212,0.007169
1212,0.010164
1248,0.005588
1237,0.005608
1189,0.00536
1234,0.00548
1249,0.005573
1216,0.005343
1246,0.005749
1204,0.005446
1218,0.005345
1261,0.005679
1051,0.007012
995,0.005884
1018,0.00588
987,0.00547
1064,0.006377
1003,0.006009
1021,0.006193
1026,0.006166
1062,0.006197
1022,0.005903
1143,0.004528
1120,0.00407
1167,0.00448
1172,0.004504
1137,0.004536
1167,0.004447
1145,0.004263
1093,0.00417
1159,0.004357
1137,0.004245
1000,0.003093
1004,0.003549
1015,0.003188
992,0.003589
994,0.004055
1007,0.003184
1018,0.003188
996,0.00335
999,0.003066
1012,0.003203
1597,0.012254
1582,0.010963
1610,0.011096
1605,0.010667
1595,0.010587
1569,0.010334
1604,0.010654
1583,0.010458
1553,0.010079
1611,0.01061
1244,0.005226
1254,0.005215
1238,0.005024
1260,0.005105
1200,0.004788
1231,0.004772
1229,0.004908
1258,0.005054
1261,0.005077
1287,0.005254
1060,0.006818
1067,0.006842
1088,0.00702
1076,0.007688
1059,0.006761
1066,0.007154
1091,0.007207
